comment,label
số lượng sinh viên quá đông cho một lớp học nên giảm khoảng 30 - 50 sinh viên .,0
cần có nhiều giảng viên có phương pháp dạy như thầy wzjwz147 .,2
"thầy nói nhiều như trên slide , nếu có nhiều ví dụ cụ thể thì dễ hiểu hơn .",0
"đề thực hành khá hay , cô tạo được sự kết nối giữa giảng viên và sinh viên .",2
dạy sát kiến thức cho việc thi cử .,2
giải đáp rất mơ hồ .,0
đề thi của thầy khá hay khi khai thác thực tiễn .,2
"cô quá chất , đi dạy chỉ cần cái điện thoại .",2
cô hơi hiền .,2
"nhiệt tình , cung cấp kiến thức đầy đủ .",2
"nhiệt tình trong giảng dạy , vui vẻ , hòa đồng .",2
sẽ có thông báo đi học cụ thể trên phòng máy để sửa chữa bài tập cho những ai chưa hiểu rõ cách làm .,2
hay la mắng sinh viên khi làm bài tập không đúng .,0
hy vọng nhà trường nâng cấp các máy cũ trong phòng máy thực hành để sinh viên bọn em có đủ số máy để học tập .,0
"giảng viên hơi khó , bài tập hơi nặng đối với những sinh viên không chuyên ngành .",0
cập nhật nhiều kiến thức mới .,2
"đề nghị nên lắp đặt thêm màn che ở các cửa sổ phòng học , để có thể xem rõ máy chiếu hơn .",0
giáo viên nên giảng bài có trọng tâm hơn .,0
giảng dạy ngiêm túc .,2
thầy giải đáp các thắc mắc rất tường tận !,2
"phòng máy cũ , nhưng nhìn chung thì không có ảnh hưởng gì vì thầy dạy rất nhiệt tình .",1
"cô giảng dạy nhiệt tình , hết lòng , vững kiến thức , truyền đạt tốt , cách giảng dạy khá tốt .",2
cô rất tận tâm ạ !,2
"giảng viên ít dạy từ mới , cấu trúc ngữ pháp vdotv .",2
tuy nhiên thường cung cấp bài tập trên lớp với thời gian hạn hẹp và chấm điểm thiếu công bằng .,0
"giảng viên truyền đạt kinh nghiệm thực tế , đảm bảo giờ lên lớp .",2
"dạy bằng tiếng anh , giao lưu vui vẻ .",2
"thầy tận tâm , nhiệt tình , hòa đồng với học sinh .",2
"thầy giảng khá chậm rãi , mạch lạc , dễ tiếp thu nên có thể giải đáp được những khúc mắc của học sinh .",2
"giáo viên cần thông báo đầy đủ các vấn đề sinh viên cần biết trên moodle , cung cấp các slide thực hành trước các buổi thực hành để sinh viên tìm hiểu trước .",0
"cô dạy nhiệt tình dễ hiểu , sửa bài cẩn thận chi tiết .",2
"môn khó hiểu quá , học xong chỉ hình dung một ít về môn học , thầy dạy còn chưa hiểu hết được môn học .",0
"phòng còn thiếu chất lượng , nhất là máy chiếu , máy chiếu gì mà mờ vàng không , làm giảm chất lượng slide trình chiếu , ảnh hưởng tới khả năng tiếp thu khi thầy wzjwz33 mô phỏng lý thuyết bằng hình ảnh .",0
"thầy giảng bài ít trong khi kiến thức rất nhiều , chủ yếu bảo sinh viên lên google tìm rồi học , bài tập thực hành không đồng nhất với bài học lý thuyết , toàn thực hành trước cả bài học .",0
giảng viên nhiệt tính tâm huyết .,2
"môn học chỉ có 2 tiết nên kiến thức vẫn chưa truyền đạt hết , thời gian phân bố môn học chưa hợp lý lắm sáng học 3 tiết rồi chiều học 2 tiết .",0
"slide dễ hiểu , đầy đủ .",2
sinh viên than phiền nhiều sau 3 tuần thì mới có giảng viên khác thay thế .,0
cô dạy vui vẻ .,2
cần có thêm tài liệu tiếng việt vì nhiều khi không phải ai cũng giỏi tiếng anh để theo kịp slide tiếng anh .,0
"chính vì đặc thù của môn học là như vậy , nên khi code thầy nên quay lại màn hình cho sinh viên về xem lại , thời gian code lâu , hơn nữa cho dù sinh viên hiểu code nhưng khó để hình dung các ký tự một cách chính xác .",0
"dạy nhiệt tình , dạy hết mình .",2
khả năng truyền đạt của giảng viên còn hạn chế .,0
"luôn nhiệt tình , cập nhập những thông tin mới nhất cho sinh viên biết .",2
thầy rất tận tình và hiểu sinh viên .,2
"giáo viên giảng dạy nhiệt tình , tận tâm , tạo điều kiện tốt nhất cho sinh viên , ân cần , chu đáo .",2
"thật kỳ là ở môn này các hệ cơ sở tri thức thuộc hệ thống thông tin và chuyên ngành khoa học máy tính gần như giống nhau về kiến thức giảng dạy , nhưng lại khác nhau về số chỉ .",0
"sự kiên nhẫn và tận tình giảng , chỉ lỗi sai cho sinh viên khi thực hành .",2
"cô rất tận tình , và thận thiện , cô luôn giải đáp các thắc mắc cho sinh viên dễ hiểu .",2
"nếu có môn học nào trong học kỳ tiếp theo mà thầy giảng dạy được , mong phòng đào tạo điều kiện cho thầy tiếp tục hướng dẫn lần sau .",2
phương pháp dạy của thầy thực sự hiệu quả và cuốn hút .,2
"thầy khá nhiệt huyết , vui vẻ , hệ thống kiến thức cho chúng em rõ ràng .",2
tích cực hỗ trợ sinh viên .,2
phòng lab khoa wzjwz143 quá nóng .,0
"phòng máy không đáp ứng tốt , gây khó khăn cho việc làm bài .",0
"dạy nhiệt tình , vui vẻ , dễ tiếp thu .",2
mong cô ở lâu với trường .,2
"thay vì cho sinh viên thuyết trình tất cả nội dung môn học , giáo viên nên hướng dẫn nội dung môn học và cho sinh viên tìm hiểu và thuyết trình về những nội dung mới , không nằm trong khung học .",0
nên có thêm bài tập giải trực tiếp trên lớp .,0
truyền đạt tốt .,2
"thầy giảng bài rất thú vị , nhiệt tình .",2
hoạt động cho mỗi nhóm lên thuyết trình về chủ đề đã được giao .,1
và giải đáp thắc mắc cho lớp em về code rất nhiệt tình .,2
"thầy dạy vui , cảm ơn thầy nhiều .",2
"thầy dạy hay , vui tính , thoải mái .",2
cần mở thêm lớp thực hành .,0
kiến thức chuyên môn cao .,2
bài tập thầy nên sát với đề thi hơn .,0
tạo được kiến thức đầu đầy đủ cho sinh viên mới vào học bộ môn này .,2
nghỉ giờ lên lớp quá nhiều .,0
thiết bị để làm còn ít .,0
nói dễ nghe .,1
nên phần thi lý thuyết chúng em không thể nào đảm bảo thời gian để học bài nữa .,0
nên hạn chế chửi mắng sinh viên .,0
giảng dạy có tâm .,2
"cô rất tận tâm , nhiệt tình .",2
sự tận tâm của giảng viên đối với sinh viên .,2
do giảng viên giảng bằng tiếng anh nên với một số bạn không học tốt anh văn như em thì để hiểu được bài giảng quả là một việc khó khăn .,0
cầu kỳ .,1
thầy hiền và dễ thương .,2
nên có đề cương ghi thông tin rõ ràng hơn về các bài thực hành .,0
cô dạy quá tốt .,2
"thầy dạy dễ hiểu , dễ tiếp thu , nhiệt tình với sinh viên , tâm huyết với bài giảng .",2
tạo không khí vui vẻ khi giảng dạy .,2
hy vọng môn nào cũng như môn này thì quá tốt .,2
"thầy rất tốt , có nhiều phương pháp dạy hay , mong thầy tiếp tục phát huy .",2
"thầy dạy dễ hiểu , có cho làm bài tập .",2
giọng nói khó nghe .,0
thầy không nên cho tụi em trốn học nhiều quá colonbigsmile .,0
tránh giảng vòng vo và phớt lờ nội dung chính của bài học .,0
"giảng viên nhiệt tình , thân thiện với sinh viên .",2
"nói tiếng anh rất hay , tận tình với học sinh .",2
khi lên lớp thầy chỉ đọc slide từ đầu tới cuối và thầy bảo tụi em chép vào .,0
vật chất cần cải tiến .,0
môn học cần có một giáo án rõ ràng hoặc một giáo trình để sinh viên nắm rõ là mình đang học về cái gì .,0
"cách truyền đạt của cô tốt , nhưng nghe một lúc dễ buồn ngủ , học liên tục bốn tiết nên khoảng hai tiết sau cũng có một số bạn ngủ gật .",0
giáo viên rất tận tâm và nhiệt tình .,2
"chỉ cần tổ chức các cuộc thi học thuật , trường phải nhúng tay vào , kêu tài trợ nhiều lên , giải thưởng cao lên , có tiền sinh viên sẽ nghiên cứu thôi .",0
phòng thực hành còn chưa đảm bảo đủ số lượng học sinh của lớp học thực hành .,0
"trợ giảng tận tình , dễ chịu , giảng viên chính hầu như không có mặt .",2
"khả năng truyền đạt tốt , dễ hiểu , nhiệt huyết , giảng hay .",2
"phòng lab thực hành đã quá cũ nát , nên cải tiến và xây dựng hệ thống phòng lab để sinh viên có thể thực hành các kỹ năng của môn học này .",0
lớp quá đông .,0
"cô dạy hay , dễ hiểu , giảng kỹ , thân thiện với sinh viên .",2
dạy rất chi tiết .,2
cảm ơn thầy đã sửa bài cho lớp trong những tháng qua .,2
"giảng viên tận tâm , kỹ năng truyền đạt tốt .",2
giáo viên dạy toàn trong sách giáo trình .,0
"giảng viên không giới thiệu về nội dung học và kiểm tra ( thi ) , nội dung kiểm tra ( thi ) quá dài so với thời gian làm và phân bố điểm không phù hợp .",0
điều này thiếu ở nhiều bộ môn khác .,0
do khi ra trường các công ty chủ yếu đánh mạnh phần thực hành và vận dụng .,1
giáo viên truyền đạt kinh nghiệm thực tế nhiều .,1
giảng dạy thú vị .,2
ghi chép quá nhiều .,0
"giảng viên nhiệt tình , năng động , giảng bài dễ hiểu .",2
em nghĩ thầy nên cho nhiều bài tập về nhà để làm hơn .,0
cô nên thư giản tí colonsmallsmile .,0
thầy nên điểm danh các bạn khi lên lớp nhiều hơn colonsmilesmile .,0
thầy chỉ dạy rất tận tình .,2
"cô này chỉ hỗ trợ thầy wzjwz185 , chưa thấy cụ thể công việc .",0
"xếp nhóm ngẫu nhiên để sinh viên thích nghi với bạn mới , không lệ thuộc vào một nhóm bạn , tích cực tương tác với lớp , không quá nghiêm khắc gây áp lực cho sinh viên , hòa đồng colonlove .",2
"tăng tiết môn học thực hành , mở rộng bài tập để ứng dụng vào thực tế .",0
"tận tâm , nhiệt tình , vui vẻ .",2
"hoặc nếu thấy bất tiện thì trường em nghĩ trường cần có một phòng chuyên môn luôn có giảng viên doubledot một là để sinh viên có thể chủ động hỏi , thực hành mỗi khi cần thiết .",0
"đến lớp đúng giờ , nói rõ ràng , dễ nghe .",2
tạo được môi trường thảo luận sôi nổi .,2
quá nhiều thứ phải làm trong môn học này .,0
"giảng viên cần sự dụng máy chiếu , không nên ghi bảng quá nhiều làm mất thời gian , bài tập có thể đưa lớp trưởng để photo ra , không vần chép lên bảng gây mất thời gian .",0
giảng viên giảng rất dễ hiểu .,2
"thầy mới ra trường nên kiến thức chưa sâu , nhiều lúc thầy lúng túng trong các câu hỏi của sinh viên .",0
thầy dạy rất dễ hiểu bài .,2
"giảng viên dạy hay , sửa bài tập kỹ .",2
"rất tệ , khả năng truyền đạt không cao và không hề tận tình .",0
giảng viên cho điểm quá trình một cách chủ quan .,0
mong cô có thể đi dạy đúng giờ .,0
đảm bảo đủ giờ lên lớp .,2
thầy có vẻ hơi khó tính chút xíu nên học sinh hơi bị thụ động trong phát biểu và giải bài tập .,0
cô ít cười đôi khi gây cảm giác căng thẳng trong học tập .,0
thầy tuấn dạy hay nhưng chép bài nhiều quá .,0
cần có thêm vài ví dụ cụ thể .,0
cách truyền đạt không hiệu quả lắm .,0
dạy rất nhiệt tình .,2
"làm đa số học sinh chán , không hiểu bài nên không muốn đi học .",0
thầy dạy tốt và nhiệt tình .,2
"giảng viên nhiệt tình , thân thiện , giảng dạy hiệu quả , dễ tiếp thu , liên tục update bài tập lên moodle để sinh viên dễ dàng làm bài .",2
nhiệt tình hết mình trong công việc giảng dạy và với sinh viên .,2
tình huống hay .,2
thêm nhiều bài tập về nhà hơn .,0
phương pháp giảng dạy tốt .,2
"môn học thầy dạy truyền đạt hiệu quả , tụi em dễ tiếp thu .",2
"cô giảng bài dễ hiểu , nói chuyện rất truyền cảm .",2
giảng viên dạy luôn đúng giờ .,2
"thầy dạy rất hay , truyền cảm tốt , phong cách giải toán có một không hai , thiếu buổi nào là bù buổi đó .",2
"bài thầy ghi chi tiết , giảng khá dễ hiểu .",2
"tiết học thú vị , giảng viên dạy hay , rất dễ hiểu .",2
giảng viên giảng dạy tận tâm đưa ra nhiều bài tập cùng ví dụ minh họa .,2
